trm_cde,crs_comp1,crs_comp2,crs_comp3,crs_title,credit_hrs,monday_cde,tuesday_cde,wednesday_cde,thursday_cde,friday_cde,begin_tim,end_tim,last_name,Ref Number,comment_txt
30,MECE,214,A,THERMODYNAMICS,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Bardy,812,MATH 162
30,MECE,214,B,THERMODYNAMICS,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Bardy,813,MATH 162
10,MECE,251,L,MECHANICAL SYSTEMS LAB I,1,M,,,,,2:00:00 PM,4:50:00 PM,Henley,814,SOPH STATUS LAB FEE
10,MECE,251,M,MECHANICAL SYSTEMS LAB I,1,M,,,,,6:30:00 PM,9:20:00 PM,Henley,815,SOPH STATUS LAB FEE
10,MECE,251,N,MECHANICAL SYSTEMS LAB I,1,,T,,,,2:00:00 PM,4:50:00 PM,Richards,816,SOPH STATUS  LAB FEE
10,MECE,251,O,MECHANICAL SYSTEMS LAB I,1,,,,R,,2:00:00 PM,4:50:00 PM,Henley,817,SOPH STATUS LAB FEE
10,MECE,251,P,MECHANICAL SYSTEMS LAB I,1,,T,,,,6:30:00 PM,9:20:00 PM,Henley,818,SOPH STATUS  LAB FEE
10,MECE,251,Q,MECHANICAL SYSTEMS LAB I,1,,,W,,,2:00:00 PM,4:50:00 PM,Richards,819,SOPH STATUS  LAB FEE
10,MECE,251,R,MECHANICAL SYSTEMS LAB I,1,,,W,,,6:30:00 PM,9:20:00 PM,Henley,820,SOPH STATUS  LAB FEE
30,MECE,252,L,MECHANICAL SYSTEMS LAB II,1,M,,,,,2:00:00 PM,4:50:00 PM,Richards,821,MECE 251 LAB FEE
30,MECE,252,M,MECHANICAL SYSTEMS LAB II,1,,T,,,,2:00:00 PM,4:50:00 PM,Richards,822,MECE 251  LAB FEE
30,MECE,252,N,MECHANICAL SYSTEMS LAB II,1,,,W,,,2:00:00 PM,4:50:00 PM,Richards,823,MECE 251 LAB FEE
30,MECE,304,A,DESIGN OF EXPERIMENTS,1,,,W,,,11:00:00 AM,11:50:00 AM,Ulrich,824,
30,MECE,305,A,INTRODUCTION TO LABVIEW,1,M,,,,,11:00:00 AM,11:50:00 AM,Allison,825,MECE 120 or instructor permiss
10,MECE,311,A,MECHANICS OF MATERIALS,3,,T,,R,,10:05:00 AM,11:20:00 AM,Archibald,826,MECE 210 212; MATH 262
10,MECE,311,C,MECHANICS OF MATERIALS,3,,T,,R,,8:00:00 AM,9:15:00 AM,Archibald,827,MECE 210 212; MATH 262
30,MECE,312,A,STRESS ANLY/DSGN MACH COMPONENTS,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Ulrich,828,MECE 311
30,MECE,312,B,STRESS ANLY/DSGN MACH COMPONENTS,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Ulrich,829,MECE 311
30,MECE,316,A,SYSTEM DYNAMICS,3,,T,,R,,8:00:00 AM,9:15:00 AM,Allison,830,MATH 262 MECE 212
30,MECE,316,B,SYSTEM DYNAMICS,3,,T,,R,,10:05:00 AM,11:20:00 AM,Allison,831,MATH 262 MECE 212
10,MECE,321,A,ADVANCED THERMODYNAMICS,3,M,,W,,F,1:00:00 PM,1:50:00 PM,Richards,832,MATH 261 MECE 214
10,MECE,325,A,FLUID MECHANICS,3,,T,,R,,8:00:00 AM,9:15:00 AM,Clauss,833,MA 261/262ME 211orPH 303or121
10,MECE,325,A,FLUID MECHANICS,3,,T,,R,,8:00:00 AM,9:15:00 AM,Clauss,834,MA 261/262ME 211orPH 303or121
10,MECE,325,C,FLUID MECHANICS,3,,T,,R,,10:05:00 AM,11:20:00 AM,Clauss,835,MA 261/262ME 211orPH 303or121
10,MECE,325,C,FLUID MECHANICS,3,,T,,R,,10:05:00 AM,11:20:00 AM,Clauss,836,MA 261/262ME 211orPH 303or121
30,MECE,326,A,HEAT TRANSFER,3,M,,W,,F,8:00:00 AM,8:50:00 AM,Fair,837,MECE 214 AND 325
30,MECE,326,B,HEAT TRANSFER,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Fair,838,MECE 214 AND 325
10,MECE,351,L,INSTRUMENTATION LABORATORY,1,M,,,,,2:00:00 PM,4:50:00 PM,Bardy,839,MECE 252 LAB FEE
10,MECE,351,M,INSTRUMENTATION LABORATORY,1,,T,,,,2:00:00 PM,4:50:00 PM,Bardy,840,MECE 252  LAB FEE
10,MECE,351,N,INSTRUMENTATION LABORATORY,1,,,W,,,2:00:00 PM,4:50:00 PM,Dixon,841,MECE 252 LAB FEE
10,MECE,351,O,INSTRUMENTATION LABORATORY,1,,,,R,,2:00:00 PM,4:50:00 PM,Anderson,842,LAB FEE
30,MECE,352,L,THERMAL/FLUIDS LABORATORY,1,,T,,,,1:00:00 PM,2:50:00 PM,Fair,843,COREQ:MECE 326   LAB FEE
30,MECE,352,M,THERMAL/FLUIDS LABORATORY,1,,,,R,,1:00:00 PM,2:50:00 PM,Dixon,844,COREQ:MECE 326   LAB FEE
30,MECE,352,N,THERMAL/FLUIDS LABORATORY,1,,,,R,,3:00:00 PM,4:50:00 PM,Dixon,845,COREQ:MECE 326   LAB FEE
30,MECE,352,O,THERMAL/FLUIDS LABORATORY,1,,T,,,,3:00:00 PM,4:50:00 PM,Fair,846,COREQ:MECE 326   LAB FEE
10,MECE,391,A,STUDY: INTERNAL COMBUSTION ENGINES,1,,,,,F,11:00:00 AM,11:50:00 AM,Dixon,847,MECE 120 214
30,MECE,391,A,STUDY: PROPULSION & POWER,3,M,,W,,F,12:00:00 PM,12:50:00 PM,Richards,848,MECE 214 325 326
10,MECE,401,A,CAPSTONE DESIGN I,3,,T,,R,,10:05:00 AM,11:20:00 AM,Ulrich,849,SR STATUS
10,MECE,407,A,CONTROL SYSTEMS,3,,T,,R,,8:00:00 AM,9:15:00 AM,Allison,850,
10,MECE,407,A,CONTROL SYSTEMS,3,,,,,,,,Allison,851,ELEE 210 ENGR 274 MECE 316
30,MECE,410,A,KINEMATICS/DYNAMICS OF MACHINERY,3,,T,,R,,8:00:00 AM,9:15:00 AM,Archibald,852,
10,MECE,414,A,HEATING/VENT/AIR COND,3,M,,W,,F,8:00:00 AM,8:50:00 AM,Bardy,853,MECE 326
10,MECE,415,A,FINITE ELEMENT ANALYSIS,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Ulrich,854,ENGR 274; MECE 312 326
30,MECE,416,A,SURVEY OF RENEWABLE ENERGY SYSTEMS,3,,T,,R,,10:05:00 AM,11:20:00 AM,Bardy,855,MECE 326
30,MECE,418,A,HUMAN-POWERED VEHICLE DESIGN,3,M,,W,,,1:00:00 PM,1:50:00 PM,Archibald,856,COREQ MECE 311 325
30,MECE,418,L,LABORATORY,0,,,,,F,1:00:00 PM,2:50:00 PM,Archibald,857,LAB FEE
10,MECE,421,A,APPLIED FLUID MECHANICS,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Anderson,858,MECE 326
10,MECE,451,,CAPSTONE DESIGN SIGNUP,1,M,T,W,,F,3:00:00 PM,4:00:00 PM,MECE Staff,859,LAB FEE MECE 352 SR STATUS
10,MECE,451,M,CAPSTONE DESIGN LABORATORY I,1,,,,R,,3:00:00 PM,3:59:00 PM,Ulrich,860,MECE 352 LAB FEE
10,MECE,451,N,CAPSTONE DESIGN LABORATORY I,1,M,,,R,,2:00:00 PM,2:59:00 PM,Ulrich,861,MECE 352 LAB FEE
10,MECE,451,O,CAPSTONE DESIGN LABORATORY I,1,,,,R,,11:30:00 AM,12:29:00 PM,Ulrich,862,MECE 352 LAB FEE
10,MECE,451,R,CAPSTONE DESIGN LABORATORY I,1,M,,,R,,3:00:00 PM,3:59:00 PM,Dixon,863,MECE 352 LAB FEE
10,MECE,451,S,CAPSTONE DESIGN LABORATORY I,1,M,,,,F,12:00:00 PM,12:59:00 PM,Richards,864,MECE 352 LAB FEE
30,MECE,452,,CAPSTONE DESIGN SIGNUP,3,M,T,W,,F,3:00:00 PM,4:00:00 PM,MECE Staff,865,LAB FEE
30,MECE,452,M,CAPSTONE DESIGN LABORATORY II,3,,T,,R,,4:00:00 PM,5:00:00 PM,Ulrich,866,MECE 451: SR LAB FEE
30,MECE,452,N,CAPSTONE DESIGN LABORATORY II,3,M,,,R,,3:00:00 PM,4:00:00 PM,Ulrich,867,MECE 451; SR LAB FEE
30,MECE,452,O,CAPSTONE DESIGN LABORATORY II,3,M,,,,,2:00:00 PM,3:00:00 PM,Ulrich,868,MECE 451; SR; LAB FEE
30,MECE,452,O,CAPSTONE DESIGN LABORATORY II,3,,,W,,,3:00:00 PM,4:00:00 PM,Ulrich,869,
30,MECE,452,R,CAPSTONE DESIGN LABORATORY II,3,M,,,,F,3:00:00 PM,4:00:00 PM,Dixon,870,MECE 451; SR; LAB FEE
30,MECE,452,S,CAPSTONE DESIGN LABORATORY II,3,,T,,R,,11:30:00 AM,12:30:00 PM,Richards,871,MECE 451; SR; LAB FEE
30,MNGT,106,O,FUNDAMENTALS OF BUSINESS,3,,,,,,,,Crute,872,Online Materials Fee
10,MNGT,110,A,EXCEL,3,,,,,,,,Miller,873,Fee Required
30,MNGT,110,A,EXCEL,3,,,,,,,,Miller,874,Online Materials Fee
30,MNGT,120,A,ADVANCED EXCEL,3,,,,,,,,Miller,875,MNGT 110; Online Materials Fee
10,MNGT,201,A,BUSINESS STATISTICS,3,M,,W,,F,8:00:00 AM,8:50:00 AM,Smith,876,Online Materials Fee
30,MNGT,201,A,BUSINESS STATISTICS,3,M,,W,,F,8:00:00 AM,8:50:00 AM,Smith,877,Online Materials Fee
10,MNGT,201,B,BUSINESS STATISTICS,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Smith,878,Online Materials Fee
30,MNGT,201,B,BUSINESS STATISTICS,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Smith,879,Online Materials Fee
10,MNGT,201,O,BUSINESS STATISTICS,3,,,,,,,,Smith,880,Online materials fee
30,MNGT,201,O,BUSINESS STATISTICS,3,,,,,,,,Crute,881,Online Materials Fee
30,MNGT,202,A,ADVANCED BUSINESS STATISTICS,3,,T,,R,,1:00:00 PM,2:15:00 PM,Smith,882,MNGT 201; Online Materials Fee
10,MNGT,203,A,PRINCIPLES OF MANAGEMENT,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Carson,883,Online Materials Fee
30,MNGT,203,A,PRINCIPLES OF MANAGEMENT,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Carson,884,Online Materials Fee
10,MNGT,203,B,PRINCIPLES OF MANAGEMENT,3,M,,W,,F,12:00:00 PM,12:50:00 PM,Carson,885,Online Materials Fee
30,MNGT,203,B,PRINCIPLES OF MANAGEMENT,3,M,,W,,F,12:00:00 PM,12:50:00 PM,Butler,886,Online Materials Fee
10,MNGT,203,O,PRINCIPLES OF MANAGEMENT,3,,,,,,,,Carson,887,Online Materials Fee
30,MNGT,204,A,OPERATIONS MANAGEMENT,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Smith,888,MNGT 201
10,MNGT,211,A,BUSINESS COMPUTER APPLICATIONS,3,M,,W,,F,1:00:00 PM,1:50:00 PM,DiStasi,889,
10,MNGT,211,A,BUSINESS COMPUTER APPLICATIONS,3,,,,,,,,DiStasi,890,
30,MNGT,211,A,BUSINESS COMPUTER APPLICATIONS,3,M,,W,,F,1:00:00 PM,1:50:00 PM,DiStasi,891,
10,MNGT,211,B,BUSINESS COMPUTER APPLICATIONS,3,M,,W,,F,2:00:00 PM,2:50:00 PM,DiStasi,892,
10,MNGT,211,B,BUSINESS COMPUTER APPLICATIONS,3,,,,,,,,DiStasi,893,
30,MNGT,211,B,BUSINESS COMPUTER APPLICATIONS,3,M,,W,,F,2:00:00 PM,2:50:00 PM,DiStasi,894,
10,MNGT,214,A,BUSINESS ETHICS & SOCIETY,3,M,,W,,F,8:00:00 AM,8:50:00 AM,Biddle,895,BUSA Prog Majors; SO Standing
30,MNGT,214,A,BUSINESS ETHICS & SOCIETY,3,M,,W,,F,8:00:00 AM,8:50:00 AM,Biddle,896,Busa Prog Majors SO standing
10,MNGT,214,B,BUSINESS ETHICS & SOCIETY,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Biddle,897,BUSA Prog Majors; SO Standing
30,MNGT,214,B,BUSINESS ETHICS & SOCIETY,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Biddle,898,Busa Prog Majors SO standing
10,MNGT,302,A,LEAN MANAGEMENT,3,,T,,R,,8:00:00 AM,9:15:00 AM,Smith,899,
10,MNGT,303,A,BUSINESS LAW,3,,T,,R,,1:00:00 PM,2:15:00 PM,Markley,900,
30,MNGT,303,A,BUSINESS LAW,3,,T,,R,,11:30:00 AM,12:45:00 PM,Lewis,901,Online Materials Fee
10,MNGT,303,B,BUSINESS LAW,3,,T,,R,,2:30:00 PM,3:45:00 PM,Markley,902,
30,MNGT,303,B,BUSINESS LAW,3,,T,,R,,1:00:00 PM,2:15:00 PM,Markley,903,Online Materials Fee
30,MNGT,303,C,BUSINESS LAW,3,,T,,R,,2:30:00 PM,3:45:00 PM,Markley,904,Online Materials Fee
30,MNGT,304,A,LEGAL ENVIRONMENT OF BUSINESS,3,M,,W,,F,8:00:00 AM,8:50:00 AM,Markley,905,MNGT 303 OR ENTR 303
10,MNGT,307,A,PROJECT TEAMS AND LEADERSHIP,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Smith,906,SO Online Materials Fee
30,MNGT,310,A,BUSINESS DASHBOARDING,3,,,,,,,,Miller,907,MNGT 202; coreq ACCT 202 MARK
10,MNGT,311,A,NEGOTIATION,3,,T,,R,,11:30:00 AM,12:45:00 PM,Butler,908,
30,MNGT,312,A,PRINCIPLES OF SPORTS MGT/MKT,3,M,,,,,6:30:00 PM,9:00:00 PM,Gibson,909,
30,MNGT,313,A,SPORT/EVENT MGT PRACTICUM,2,,,,,,,,Gibson,910,
30,MNGT,313,B,SPORT/EVENT MGT PRACTICUM,3,,,,,,,,Gibson,911,
30,MNGT,325,A,MANAGERIAL PERSPECTIVES BUSA ANALYS,3,,T,,R,,11:30:00 AM,12:45:00 PM,Kocur,912,SO Standing
10,MNGT,326,A,INTRO TO THE BUSINESS OF MUSIC,3,,T,,R,,2:30:00 PM,3:45:00 PM,Lewis,913,cross-list w/ MNGT MUSI 326
30,MNGT,390,A,EMPLOYEE BENEFITS AND COMPENSATION,3,,T,,R,,11:30:00 AM,12:45:00 PM,Biddle,914,MNGT 457
10,MNGT,424,A,SUPPLY CHAIN MANAGEMENT,3,,T,,R,,2:30:00 PM,3:45:00 PM,Butler,915,MNGT 201Cross-list w ENTR 424
30,MNGT,433,A,RISK AND INSURANCE,3,,T,,R,,1:00:00 PM,2:15:00 PM,Biddle,916,JR/SR Standing
10,MNGT,457,A,HUMAN RESOURCES MGT,3,,T,,R,,10:05:00 AM,11:20:00 AM,Biddle,917,MNGT 203; JR SR STANDING
10,MNGT,457,B,HUMAN RESOURCES MGT,3,,T,,R,,1:00:00 PM,2:15:00 PM,Biddle,918,MNGT 203; JR SR STANDING
30,MNGT,465,A,ADVANCED HUMAN RESOURCES,3,,T,,R,,10:05:00 AM,11:20:00 AM,Carson,919,MNGT 457
10,MNGT,475,A,LEADERSHIP,3,,T,,R,,11:30:00 AM,12:45:00 PM,Coyne,920,MNGT 203; JR/SR or Inst Approv
30,MNGT,475,A,LEADERSHIP,3,,T,,R,,11:30:00 AM,12:45:00 PM,Coyne,921,MNGT 203; JR/SR or Inst Approv
10,MNGT,478,A,SEMINAR IN LIFE MANAGEMENT,1,M,,W,,F,11:00:00 AM,11:50:00 AM,Powell,922,SR Standing
30,MNGT,478,A,SEMINAR IN LIFE MANAGEMENT,1,M,,W,,F,1:00:00 PM,1:50:00 PM,Powell,923,SR Standing; 1/25/21 to 3/1/21
10,MNGT,478,B,SEMINAR IN LIFE MANAGEMENT,1,M,,W,,F,11:00:00 AM,11:50:00 AM,Biddle,924,SR Standing
30,MNGT,478,B,SEMINAR IN LIFE MANAGEMENT,1,M,,W,,F,1:00:00 PM,1:50:00 PM,Biddle,925,SR Standing; 3/8/21 to 4/21/21
10,MNGT,486,A,BUS POLICY & STRATEGY,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Kocur,926,Busa Prog Majors SR standing
30,MNGT,486,A,BUS POLICY & STRATEGY,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Kocur,927,Busa Prog Majors SR standing
10,MNGT,486,B,BUS POLICY & STRATEGY,3,M,,W,,F,2:00:00 PM,2:50:00 PM,Kocur,928,Busa Prog Majors SR standing
30,MNGT,486,B,BUS POLICY & STRATEGY,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Kocur,929,Busa Prog Majors SR standing
10,MUSI,100,A,MARCHING BAND for AUDIT,1,,T,,R,,4:00:00 PM,5:20:00 PM,Erb,930,AUDITIONS FIRST WEEK
30,MUSI,100,A,CONCERT BAND for AUDIT,1,,T,,R,,4:00:00 PM,5:20:00 PM,Erb,931,(AUDIT)
10,MUSI,100,B,MARCHING BAND for CREDIT,1,,T,,R,,4:00:00 PM,5:20:00 PM,Erb,932,AUDITIONS FIRST WEEK
30,MUSI,100,B,CONCERT BAND for CREDIT,1,,T,,R,,4:00:00 PM,5:20:00 PM,Erb,933,(CREDIT)
10,MUSI,101,A,CONCERT CHOIR for AUDIT,1,M,,W,,,3:00:00 PM,3:50:00 PM,Mueller,934,AUDITIONS FIRST WEEK
10,MUSI,101,A,CONCERT CHOIR for AUDIT,1,,,,,F,4:00:00 PM,4:50:00 PM,Mueller,935,
30,MUSI,101,A,CONCERT CHOIR for AUDIT,1,,,,,F,4:00:00 PM,4:50:00 PM,Mueller,936,
30,MUSI,101,A,CONCERT CHOIR for AUDIT,1,M,,W,,,3:00:00 PM,3:50:00 PM,Mueller,937,(AUDIT)
10,MUSI,101,C,CONCERT CHOIR for CREDIT,1,M,,W,,,3:00:00 PM,3:50:00 PM,Mueller,938,AUDITIONS FIRST WEEK
10,MUSI,101,C,CONCERT CHOIR for CREDIT,1,,,,,F,4:00:00 PM,4:50:00 PM,Mueller,939,
30,MUSI,101,C,CONCERT CHOIR for CREDIT,1,M,,W,,,3:00:00 PM,3:50:00 PM,Mueller,940,(CREDIT)
30,MUSI,101,C,CONCERT CHOIR for CREDIT,1,,,,,F,4:00:00 PM,4:50:00 PM,Mueller,941,
10,MUSI,102,A,ORCHESTRA for AUDIT,1,M,,W,,,4:00:00 PM,5:20:00 PM,Tedford,942,(AUDIT) AUDITIONS FIRST WEEK
30,MUSI,102,A,ORCHESTRA for AUDIT,1,M,,W,,,4:00:00 PM,5:20:00 PM,Tedford,943,(AUDIT) AUDITIONS FIRST WEEK
10,MUSI,102,O,ORCHESTRA for CREDIT,1,M,,W,,,4:00:00 PM,5:20:00 PM,Tedford,944,(CREDIT) AUDITIONS FIRST WEEK
30,MUSI,102,O,ORCHESTRA for CREDIT,1,M,,W,,,4:00:00 PM,5:20:00 PM,Tedford,945,(CREDIT) AUDITIONS FIRST WEEK
10,MUSI,103,A,MUSIC THEORY I,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Hasper,946,MAJORS/MINORS OR INST PERM
30,MUSI,103,A,MUSIC THEORY I,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Huebert,947,
10,MUSI,103,B,MUSIC THEORY I,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Hasper,948,MAJORS/MINORS OR INST PERM
30,MUSI,104,A,MUSIC THEORY II,2,M,,W,,,10:00:00 AM,10:50:00 AM,Hasper,949,MUSI 103 MAJ/MINOR/ INST PERM
10,MUSI,105,A,AURAL SKILLS I,1,,T,,R,,11:30:00 AM,12:20:00 PM,Mueller,950,
30,MUSI,106,A,AURAL SKILLS II,1,,T,,R,,11:30:00 AM,12:20:00 PM,Mueller,951,MUSI 105
30,MUSI,107,A,BRASS METHODS,1,,T,,R,,10:05:00 AM,10:55:00 AM,Erb,952,MUS MAJOR/MINOR OR INST PERMIS
10,MUSI,108,A,PERCUSSION METHODS,1,,T,,R,,10:05:00 AM,10:55:00 AM,Heid,953,MAJORS/MINORS OR INST PERM
10,MUSI,114,A,WIND ENSEMBLE,0,,T,,R,,5:20:00 PM,6:30:00 PM,Erb,954,AUDITIONS FIRST WEEK
30,MUSI,114,A,WIND ENSEMBLE,0,,T,,R,,5:30:00 PM,6:20:00 PM,Erb,955,AUDITIONS FIRST WEEK
10,MUSI,115,A,CHAMBER ORCHESTRA,0,M,,W,,,5:30:00 PM,6:20:00 PM,Tedford,956,AUDITIONS FIRST WEEK
30,MUSI,115,A,CHAMBER ORCHESTRA,0,M,,W,,,5:30:00 PM,6:20:00 PM,Tedford,957,AUDITIONS FIRST WEEK
10,MUSI,116,A,TOURING CHOIR,0,,T,,R,,5:30:00 PM,6:50:00 PM,Mueller,958,AUDITIONS FIRST WEEK
10,MUSI,116,A,TOURING CHOIR,0,,,,,F,5:00:00 PM,5:50:00 PM,Mueller,959,AUDITIONS FIRST WEEK
30,MUSI,116,A,TOURING CHOIR,0,,T,,R,,5:30:00 PM,6:50:00 PM,Mueller,960,AUDITIONS FIRST WEEK
30,MUSI,116,A,TOURING CHOIR,0,,,,,F,5:00:00 PM,5:50:00 PM,Mueller,961,AUDITIONS FIRST WEEK
10,MUSI,117,A,JAZZ ENSEMBLE,0,,T,,,,7:00:00 PM,9:00:00 PM,Hasper,962,AUDITIONS FIRST WEEK
30,MUSI,117,A,JAZZ ENSEMBLE,0,,T,,,,7:00:00 PM,9:00:00 PM,Hasper,963,AUDITIONS FIRST WEEK
10,MUSI,118,A,STAGE BAND,0,,,,R,,7:00:00 PM,9:00:00 PM,Hasper,964,AUDITIONS FIRST WEEK
30,MUSI,118,A,STAGE BAND,0,,,,R,,7:00:00 PM,9:00:00 PM,Hasper,965,AUDITIONS FIRST WEEK
10,MUSI,119,A,GROVE CITY COLLEGE SINGERS,0,M,,,,,7:15:00 PM,9:00:00 PM,Paparone,966,AUDITIONS FIRST WEEK
30,MUSI,119,A,GROVE CITY COLLEGE SINGERS,0,M,,,,,7:15:00 PM,9:00:00 PM,Paparone,967,AUDITIONS FIRST WEEK
10,MUSI,123,A,PIANO CLASS I,1,M,,,,,9:00:00 AM,9:50:00 AM,Huebert,968,FEE REQUIRED
30,MUSI,123,A,PIANO CLASS I,1,M,,,,,9:00:00 AM,9:50:00 AM,Huebert,969,FEE REQUIRED
10,MUSI,123,B,PIANO CLASS I,1,,,,,F,2:00:00 PM,2:50:00 PM,Huebert,970,FEE REQUIRED
30,MUSI,123,B,PIANO CLASS I,1,,,,,F,2:00:00 PM,2:50:00 PM,Huebert,971,FEE REQUIRED
10,MUSI,124,A,PIANO CLASS II,1,,,,R,,1:00:00 PM,1:50:00 PM,Huebert,972,MUSI 123 fee required
30,MUSI,124,A,PIANO CLASS II,1,,,,R,,2:30:00 PM,3:15:00 PM,Huebert,973,MUSI 123 FEE REQUIRED
10,MUSI,125,A,PIANO CLASS III,1,M,,,,,2:00:00 PM,2:50:00 PM,Huebert,974,MUSI 124 FEE REQUIRED
30,MUSI,125,A,PIANO CLASS III,1,M,,,,,2:00:00 PM,2:50:00 PM,Huebert,975,MUSI 124 FEE REQUIRED
10,MUSI,126,A,PIANO CLASS IV,1,,,W,,,2:00:00 PM,2:50:00 PM,Huebert,976,MUSI 125 FEE REQUIRED
10,MUSI,135,A,GUITAR CLASS I,1,M,,,,,10:00:00 AM,10:50:00 AM,Churm,977,FEE REQUIRED
30,MUSI,135,A,GUITAR CLASS I,1,M,,,,,10:00:00 AM,10:50:00 AM,Churm,978,FEE REQUIRED
10,MUSI,135,B,GUITAR CLASS I,1,M,,,,,2:00:00 PM,2:50:00 PM,Churm,979,FEE REQUIRED
30,MUSI,135,B,GUITAR CLASS I,1,M,,,,,2:00:00 PM,2:50:00 PM,Churm,980,FEE REQUIRED
10,MUSI,137,A,GUITAR CLASS II,1,,,W,,,2:00:00 PM,2:50:00 PM,Churm,981,FEE REQUIRED
30,MUSI,137,A,GUITAR CLASS II,1,,,W,,,2:00:00 PM,2:50:00 PM,Churm,982,FEE REQUIRED
10,MUSI,151,,PIANO LESSON-1/2 HR SIGNUP,1,,,,,,,,Tedford,983,FEE REQUIRED- 1/2 HOUR LESSON
30,MUSI,151,,PIANO LESSON-1/2 HR SIGNUP,1,,,,,,,,Tedford,984,FEE REQUIRED- 1/2 HOUR LESSON
10,MUSI,151,A,PIANO LESSON (1/2 HR),1,,,,,,,,Billock,985,FEE REQUIRED
30,MUSI,151,A,PIANO LESSON (1/2 HR),1,,,,,,,,Billock,986,FEE REQUIRED
10,MUSI,151,B,PIANO LESSON (1/2 HR),1,,,,,,,,Kubik,987,FEE REQUIRED
30,MUSI,151,B,PIANO LESSON (1/2 HR),1,,,,,,,,Kubik,988,FEE REQUIRED
10,MUSI,151,C,PIANO LESSON (1/2 HR),1,,,,,,,,Huebert,989,MUSIC MAJORS ONLY-FEE REQUIRED
30,MUSI,151,C,PIANO LESSON (1/2 HR),1,,,,,,,,Huebert,990,FEE REQUIRED
10,MUSI,152,,PIANO LESSON - 1 HR SIGNUP,2,,,,,,,,Tedford,991,FEE REQUIRED- 1 HOUR LESSON
30,MUSI,152,,PIANO LESSON - 1 HR SIGNUP,2,,,,,,,,Tedford,992,FEE REQUIRED- 1 HOUR LESSON
10,MUSI,152,A,PIANO LESSON (1 HR),2,,,,,,,,Billock,993,FEE REQUIRED
30,MUSI,152,A,PIANO LESSON (1 HR),2,,,,,,,,Billock,994,FEE REQUIRED
10,MUSI,152,B,PIANO LESSON (1 HR),2,,,,,,,,Kubik,995,FEE REQUIRED
30,MUSI,152,B,PIANO LESSON (1 HR),2,,,,,,,,Kubik,996,Fee Required
10,MUSI,152,C,PIANO LESSON (1 HR),2,,,,,,,,Huebert,997,MUSIC MAJORS ONLY-FEE REQUIRED
30,MUSI,152,C,PIANO LESSON (1 HR),2,,,,,,,,Huebert,998,FEE REQUIRED
30,MUSI,155,A,ORGAN LESSON (1/2 HR),1,,,,,,,,Fitch,999,FEE REQUIRED
10,MUSI,155,A,ORGAN LESSON (1/2 HR),1,,,,,,,,Fitch,1000,FEE REQUIRED
30,MUSI,156,A,ORGAN LESSON (1 HR),2,,,,,,,,Fitch,1001,FEE REQUIRED
10,MUSI,156,A,ORGAN LESSON (1 HR),2,,,,,,,,Fitch,1002,FEE REQUIRED
30,MUSI,161,,VOICE LESSON- 1/2 HR SIGNUP,1,,,,,,,,Tedford,1003,FEE REQUIRED-1/2 Hour Lesson
10,MUSI,161,,VOICE LESSON- 1/2 HR SIGNUP,1,,,,,,,,Tedford,1004,FEE REQUIRED- 1/2 Hour Lesson
30,MUSI,161,A,VOICE LESSON (1/2 HR),1,,,,,,,,MUFA Staff,1005,FEE REQUIRED
30,MUSI,161,B,VOICE LESSON (1/2 HR),1,,,,,,,,Piastro-Tedford,1006,FEE REQUIRED
10,MUSI,161,B,VOICE LESSON (1/2 HR),1,,,,,,,,Piastro-Tedford,1007,FEE REQUIRED
30,MUSI,161,C,VOICE LESSON (1/2 HR),1,,,,,,,,Young,1008,FEE REQUIRED
10,MUSI,161,C,VOICE LESSON (1/2 HR),1,,,,,,,,Young,1009,FEE REQUIRED
30,MUSI,161,D,VOICE LESSON (1/2 HR),1,,,,,,,,MUFA Staff,1010,FEE REQUIRED
10,MUSI,161,D,VOICE LESSON (1/2 HR),1,,,,,,,,MUFA Staff,1011,FEE REQUIRED
30,MUSI,161,E,VOICE LESSON (1/2 HR),1,,,,,,,,Weber,1012,FEE REQUIRED
10,MUSI,161,E,VOICE LESSON (1/2 HR),1,,,,,,,,Weber,1013,FEE REQUIRED
30,MUSI,162,,VOICE LESSON - 1 HR SIGNUP,2,,,,,,,,Tedford,1014,FEE REQUIRED -1 HOUR LESSON
